t, Pond Storage (m3),t, Pond Outflow (m3/day),t, Pond Inflow (m3/day),t, Rain (mm/day)
40450.74000,0,40450.74000,0,40450.74000,0,40450.74000,0
40450.75000,0,40450.75000,0,40450.75000,0,40450.75000,0
40450.76000,0,40450.76000,0,40450.76000,0,40450.76000,0
40450.77000,0,40450.77000,0,40450.77000,0,40450.77000,0
40450.78000,0,40450.78000,0,40450.78000,0,40450.78000,0
40450.79000,0,40450.79000,0,40450.79000,0,40450.79000,0
40450.80000,0,40450.80000,0,40450.80000,0,40450.80000,0
40450.81000,0,40450.81000,0,40450.81000,0,40450.81000,0
40450.82000,0,40450.82000,0,40450.82000,0,40450.82000,0
40450.83000,0,40450.83000,0,40450.83000,0,40450.83000,0
40450.84000,0,40450.84000,0,40450.84000,0,40450.84000,0
40450.85000,0,40450.85000,0,40450.85000,0,40450.85000,0
40450.86000,0,40450.86000,0,40450.86000,0,40450.86000,0
40450.87000,0,40450.87000,0,40450.87000,0,40450.87000,0
40450.88000,0,40450.88000,0,40450.88000,0,40450.88000,0
40450.89000,0,40450.89000,0,40450.89000,0,40450.89000,0
40450.90000,0,40450.90000,0,40450.90000,0,40450.90000,0
40450.91000,0,40450.91000,0,40450.91000,0,40450.91000,0
40450.92000,0,40450.92000,0,40450.92000,0,40450.92000,0
40450.93000,0,40450.93000,0,40450.93000,0,40450.93000,0
40450.94000,0,40450.94000,0,40450.94000,0,40450.94000,0
40450.95000,0,40450.95000,0,40450.95000,0,40450.95000,0
40450.96000,0,40450.96000,0,40450.96000,0,40450.96000,0
40450.97000,0,40450.97000,0,40450.97000,0,40450.97000,0
40450.98000,0,40450.98000,0,40450.98000,0,40450.98000,0
40450.99000,0,40450.99000,0,40450.99000,0,40450.99000,0
40451.00000,0,40451.00000,0,40451.00000,0,40451.00000,0
40451.01000,0,40451.01000,0,40451.01000,0,40451.01000,0
40451.02000,0,40451.02000,0,40451.02000,0,40451.02000,0
40451.03000,0,40451.03000,0,40451.03000,0,40451.03000,0
40451.04000,0,40451.04000,0,40451.04000,0,40451.04000,0
40451.05000,0,40451.05000,0,40451.05000,0,40451.05000,0
40451.06000,0,40451.06000,0,40451.06000,0,40451.06000,0
40451.07000,0,40451.07000,0,40451.07000,0,40451.07000,0
40451.08000,0,40451.08000,0,40451.08000,0,40451.08000,0
40451.09000,0,40451.09000,0,40451.09000,0,40451.09000,0
40451.10000,0,40451.10000,0,40451.10000,0,40451.10000,0
40451.11000,0,40451.11000,0,40451.11000,0,40451.11000,0
40451.12000,0,40451.12000,0,40451.12000,0,40451.12000,0
40451.13000,0,40451.13000,0,40451.13000,0,40451.13000,0
40451.14000,0,40451.14000,0,40451.14000,0,40451.14000,0
40451.15000,0,40451.15000,0,40451.15000,0,40451.15000,0
40451.16000,0,40451.16000,0,40451.16000,0,40451.16000,0
40451.17000,0,40451.17000,0,40451.17000,0,40451.17000,0
40451.18000,0,40451.18000,0,40451.18000,0,40451.18000,0
40451.19000,0,40451.19000,0,40451.19000,0,40451.19000,0
40451.20000,0,40451.20000,0,40451.20000,0,40451.20000,0
40451.21000,0,40451.21000,0,40451.21000,0,40451.21000,0
40451.22000,0,40451.22000,0,40451.22000,0,40451.22000,0
40451.23000,0,40451.23000,0,40451.23000,0,40451.23000,0
40451.24000,0,40451.24000,0,40451.24000,0,40451.24000,0
40451.25000,0,40451.25000,0,40451.25000,0,40451.25000,0
40451.26000,0,40451.26000,0,40451.26000,0,40451.26000,0
40451.27000,0,40451.27000,0,40451.27000,0,40451.27000,0
40451.28000,0,40451.28000,0,40451.28000,0,40451.28000,0
40451.29000,0,40451.29000,0,40451.29000,0,40451.29000,0
40451.30000,0,40451.30000,0,40451.30000,0,40451.30000,0
40451.31000,0,40451.31000,0,40451.31000,0,40451.31000,0
40451.32000,0,40451.32000,0,40451.32000,0,40451.32000,0
40451.33000,0,40451.33000,0,40451.33000,0,40451.33000,0
40451.34000,0,40451.34000,0,40451.34000,0,40451.34000,0
40451.35000,0,40451.35000,0,40451.35000,0,40451.35000,0
40451.36000,0,40451.36000,0,40451.36000,0,40451.36000,0
40451.37000,0,40451.37000,0,40451.37000,0,40451.37000,0
40451.38000,0,40451.38000,0,40451.38000,0,40451.38000,0
40451.39000,0,40451.39000,0,40451.39000,0,40451.39000,0
40451.40000,0,40451.40000,0,40451.40000,0,40451.40000,0
40451.41000,0,40451.41000,0,40451.41000,0,40451.41000,0
40451.42000,0,40451.42000,0,40451.42000,0,40451.42000,0
40451.43000,0,40451.43000,0,40451.43000,0,40451.43000,0
40451.44000,0,40451.44000,0,40451.44000,0,40451.44000,0
40451.45000,0,40451.45000,0,40451.45000,0,40451.45000,0
40451.46000,0,40451.46000,0,40451.46000,0,40451.46000,0
40451.47000,0,40451.47000,0,40451.47000,0,40451.47000,0
40451.48000,0,40451.48000,0,40451.48000,0,40451.48000,0
40451.49000,0,40451.49000,0,40451.49000,0,40451.49000,0
40451.50000,0,40451.50000,0,40451.50000,0,40451.50000,0
40451.51000,0,40451.51000,0,40451.51000,0,40451.51000,0
40451.52000,0,40451.52000,0,40451.52000,0,40451.52000,0
40451.53000,0,40451.53000,0,40451.53000,0,40451.53000,0
40451.54000,0,40451.54000,0,40451.54000,0,40451.54000,0
40451.55000,0,40451.55000,0,40451.55000,0,40451.55000,0
40451.56000,0,40451.56000,0,40451.56000,0,40451.56000,0
40451.57000,0,40451.57000,0,40451.57000,0,40451.57000,0
40451.58000,0,40451.58000,0,40451.58000,0,40451.58000,0
40451.59000,0,40451.59000,0,40451.59000,0,40451.59000,0
40451.60000,0,40451.60000,0,40451.60000,0,40451.60000,0
40451.61000,0,40451.61000,0,40451.61000,0,40451.61000,0
40451.62000,0,40451.62000,0,40451.62000,0,40451.62000,0
40451.63000,0,40451.63000,0,40451.63000,0,40451.63000,0
40451.64000,0,40451.64000,0,40451.64000,0,40451.64000,0
40451.65000,0,40451.65000,0,40451.65000,0,40451.65000,0
40451.66000,0,40451.66000,0,40451.66000,0,40451.66000,0
40451.67000,0,40451.67000,0,40451.67000,0,40451.67000,0
40451.68000,0,40451.68000,0,40451.68000,0,40451.68000,0
40451.69000,0,40451.69000,0,40451.69000,0,40451.69000,0
40451.70000,0,40451.70000,0,40451.70000,0,40451.70000,0
40451.71000,0,40451.71000,0,40451.71000,0,40451.71000,0
40451.72000,0,40451.72000,0,40451.72000,0,40451.72000,0
40451.73000,0,40451.73000,0,40451.73000,0,40451.73000,0
40451.74000,0,40451.74000,0,40451.74000,0,40451.74000,0
40451.75000,0,40451.75000,0,40451.75000,0,40451.75000,0
40451.76000,0,40451.76000,0,40451.76000,0,40451.76000,0
40451.77000,0,40451.77000,0,40451.77000,0,40451.77000,0
40451.78000,0,40451.78000,0,40451.78000,0,40451.78000,0
40451.79000,0,40451.79000,0,40451.79000,0,40451.79000,0
40451.80000,0,40451.80000,0,40451.80000,0,40451.80000,0
40451.81000,0,40451.81000,0,40451.81000,0,40451.81000,0
40451.82000,0,40451.82000,0,40451.82000,0,40451.82000,0
40451.83000,0,40451.83000,0,40451.83000,0,40451.83000,0
40451.84000,0,40451.84000,0,40451.84000,0,40451.84000,0
40451.85000,0,40451.85000,0,40451.85000,0,40451.85000,0
40451.86000,0,40451.86000,0,40451.86000,0,40451.86000,0
40451.87000,0,40451.87000,0,40451.87000,0,40451.87000,0
40451.88000,0,40451.88000,0,40451.88000,0,40451.88000,0
40451.89000,0,40451.89000,0,40451.89000,0,40451.89000,0
40451.90000,0,40451.90000,0,40451.90000,0,40451.90000,0
40451.91000,0,40451.91000,0,40451.91000,0,40451.91000,0
40451.92000,0,40451.92000,0,40451.92000,0,40451.92000,0
40451.93000,0,40451.93000,0,40451.93000,0,40451.93000,0
40451.94000,0,40451.94000,0,40451.94000,0,40451.94000,0
40451.95000,0,40451.95000,0,40451.95000,0,40451.95000,0
40451.96000,0,40451.96000,0,40451.96000,0,40451.96000,0
40451.97000,0,40451.97000,0,40451.97000,0,40451.97000,0
40451.98000,0,40451.98000,0,40451.98000,0,40451.98000,0
40451.99000,0,40451.99000,0,40451.99000,0,40451.99000,0
40452.00000,0,40452.00000,0,40452.00000,0,40452.00000,0
40452.01000,0,40452.01000,0,40452.01000,0,40452.01000,0
40452.02000,0,40452.02000,0,40452.02000,0,40452.02000,0
40452.03000,0,40452.03000,0,40452.03000,0,40452.03000,0
40452.04000,0,40452.04000,0,40452.04000,0,40452.04000,0
40452.05000,0,40452.05000,0,40452.05000,0,40452.05000,0
40452.06000,0,40452.06000,0,40452.06000,0,40452.06000,0
40452.07000,0,40452.07000,0,40452.07000,0,40452.07000,0
40452.08000,0,40452.08000,0,40452.08000,0,40452.08000,0
40452.09000,0,40452.09000,0,40452.09000,0,40452.09000,0
40452.10000,0,40452.10000,0,40452.10000,0,40452.10000,0
40452.11000,0,40452.11000,0,40452.11000,0,40452.11000,0
40452.12000,0,40452.12000,0,40452.12000,0,40452.12000,0
40452.13000,0,40452.13000,0,40452.13000,0,40452.13000,0
40452.14000,0,40452.14000,0,40452.14000,0,40452.14000,0
40452.15000,0,40452.15000,0,40452.15000,0,40452.15000,0
40452.16000,0,40452.16000,0,40452.16000,0,40452.16000,0
40452.17000,0,40452.17000,0,40452.17000,0,40452.17000,0
40452.18000,0,40452.18000,0,40452.18000,0,40452.18000,0
40452.19000,0,40452.19000,0,40452.19000,0,40452.19000,0
40452.20000,0,40452.20000,0,40452.20000,0,40452.20000,0
40452.21000,0,40452.21000,0,40452.21000,0,40452.21000,0
40452.22000,0,40452.22000,0,40452.22000,0,40452.22000,0
40452.23000,0,40452.23000,0,40452.23000,0,40452.23000,0
40452.24000,0,40452.24000,0,40452.24000,0,40452.24000,0
40452.25000,0,40452.25000,0,40452.25000,0,40452.25000,0
40452.26000,0,40452.26000,0,40452.26000,0,40452.26000,0
40452.27000,0,40452.27000,0,40452.27000,0,40452.27000,0
40452.28000,0,40452.28000,0,40452.28000,0,40452.28000,0
40452.29000,0,40452.29000,0,40452.29000,0,40452.29000,0
40452.30000,0,40452.30000,0,40452.30000,0,40452.30000,0
40452.31000,0,40452.31000,0,40452.31000,0,40452.31000,0
40452.32000,0,40452.32000,0,40452.32000,0,40452.32000,0
40452.33000,0,40452.33000,0,40452.33000,0,40452.33000,0
40452.34000,0,40452.34000,0,40452.34000,0,40452.34000,0
40452.35000,0,40452.35000,0,40452.35000,0,40452.35000,0
40452.36000,0,40452.36000,0,40452.36000,0,40452.36000,0
40452.37000,0,40452.37000,0,40452.37000,0,40452.37000,0
40452.38000,0,40452.38000,0,40452.38000,0,40452.38000,0
40452.39000,0,40452.39000,0,40452.39000,0,40452.39000,0
40452.40000,0,40452.40000,0,40452.40000,0,40452.40000,0
40452.41000,0,40452.41000,0,40452.41000,0,40452.41000,0
40452.42000,0,40452.42000,0,40452.42000,0,40452.42000,0
40452.43000,0,40452.43000,0,40452.43000,0,40452.43000,0
40452.44000,0,40452.44000,0,40452.44000,0,40452.44000,0
40452.45000,0,40452.45000,0,40452.45000,0,40452.45000,0
40452.46000,0,40452.46000,0,40452.46000,0,40452.46000,0
40452.47000,0,40452.47000,0,40452.47000,0,40452.47000,0
40452.48000,0,40452.48000,0,40452.48000,0,40452.48000,0
40452.49000,0,40452.49000,0,40452.49000,0,40452.49000,0
40452.50000,0,40452.50000,0,40452.50000,0,40452.50000,0
40452.51000,0,40452.51000,0,40452.51000,0,40452.51000,0
40452.52000,0,40452.52000,0,40452.52000,0,40452.52000,0
40452.53000,0,40452.53000,0,40452.53000,0,40452.53000,0
40452.54000,0,40452.54000,0,40452.54000,0,40452.54000,0
40452.55000,0,40452.55000,0,40452.55000,0,40452.55000,0
40452.56000,0,40452.56000,0,40452.56000,0,40452.56000,0
40452.57000,0,40452.57000,0,40452.57000,0,40452.57000,0
40452.58000,0,40452.58000,0,40452.58000,0,40452.58000,0
40452.59000,0,40452.59000,0,40452.59000,0,40452.59000,0
40452.60000,0,40452.60000,0,40452.60000,0,40452.60000,0
40452.61000,0,40452.61000,0,40452.61000,0,40452.61000,0
40452.62000,0,40452.62000,0,40452.62000,0,40452.62000,0
40452.63000,0,40452.63000,0,40452.63000,0,40452.63000,0
40452.64000,0,40452.64000,0,40452.64000,0,40452.64000,0
40452.65000,0,40452.65000,0,40452.65000,0,40452.65000,0
40452.66000,0,40452.66000,0,40452.66000,0,40452.66000,0
40452.67000,0,40452.67000,0,40452.67000,0,40452.67000,0
40452.68000,0,40452.68000,0,40452.68000,0,40452.68000,0
40452.69000,0,40452.69000,0,40452.69000,0,40452.69000,0
40452.70000,0,40452.70000,0,40452.70000,0,40452.70000,0
40452.71000,0,40452.71000,0,40452.71000,0,40452.71000,0
40452.72000,0,40452.72000,0,40452.72000,0,40452.72000,0
40452.73000,0,40452.73000,0,40452.73000,0,40452.73000,0
40452.74000,0,40452.74000,0,40452.74000,0,40452.74000,0
40452.75000,0,40452.75000,0,40452.75000,0,40452.75000,0
40452.76000,0,40452.76000,0,40452.76000,0,40452.76000,0
40452.77000,0,40452.77000,0,40452.77000,0,40452.77000,0
40452.78000,0,40452.78000,0,40452.78000,0,40452.78000,0
40452.79000,0,40452.79000,0,40452.79000,0,40452.79000,0
40452.80000,0,40452.80000,0,40452.80000,0,40452.80000,0
40452.81000,0,40452.81000,0,40452.81000,0,40452.81000,0
40452.82000,0,40452.82000,0,40452.82000,0,40452.82000,0
40452.83000,0,40452.83000,0,40452.83000,0,40452.83000,0
40452.84000,0,40452.84000,0,40452.84000,0,40452.84000,0
40452.85000,0,40452.85000,0,40452.85000,0,40452.85000,0
40452.86000,0,40452.86000,0,40452.86000,0,40452.86000,0
40452.87000,0,40452.87000,0,40452.87000,0,40452.87000,0
40452.88000,0,40452.88000,0,40452.88000,0,40452.88000,0
40452.89000,0,40452.89000,0,40452.89000,0,40452.89000,0
40452.90000,0,40452.90000,0,40452.90000,0,40452.90000,0
40452.91000,0,40452.91000,0,40452.91000,0,40452.91000,0
40452.92000,0,40452.92000,0,40452.92000,0,40452.92000,0
40452.93000,0,40452.93000,0,40452.93000,0,40452.93000,0
40452.94000,0,40452.94000,0,40452.94000,0,40452.94000,0
40452.95000,0,40452.95000,0,40452.95000,0,40452.95000,0
40452.96000,0,40452.96000,0,40452.96000,0,40452.96000,0
40452.97000,0,40452.97000,0,40452.97000,0,40452.97000,0
40452.98000,0,40452.98000,0,40452.98000,0,40452.98000,0
40452.99000,0,40452.99000,0,40452.99000,0,40452.99000,0
40453.00000,0,40453.00000,0,40453.00000,0,40453.00000,0
40453.01000,0,40453.01000,0,40453.01000,0,40453.01000,0
40453.02000,0,40453.02000,0,40453.02000,0,40453.02000,0
40453.03000,0,40453.03000,0,40453.03000,0,40453.03000,0
40453.04000,0,40453.04000,0,40453.04000,0,40453.04000,0
40453.05000,0,40453.05000,0,40453.05000,0,40453.05000,0
40453.06000,0,40453.06000,0,40453.06000,0,40453.06000,0
40453.07000,0,40453.07000,0,40453.07000,0,40453.07000,0
40453.08000,0,40453.08000,0,40453.08000,0,40453.08000,0
40453.09000,0,40453.09000,0,40453.09000,0,40453.09000,0
40453.10000,0,40453.10000,0,40453.10000,0,40453.10000,0
40453.11000,0,40453.11000,0,40453.11000,0,40453.11000,0
40453.12000,0,40453.12000,0,40453.12000,0,40453.12000,0
40453.13000,0,40453.13000,0,40453.13000,0,40453.13000,0
40453.14000,0,40453.14000,0,40453.14000,0,40453.14000,0
40453.15000,0,40453.15000,0,40453.15000,0,40453.15000,0
40453.16000,0,40453.16000,0,40453.16000,0,40453.16000,0
40453.17000,0,40453.17000,0,40453.17000,0,40453.17000,0
40453.18000,0,40453.18000,0,40453.18000,0,40453.18000,0
40453.19000,0,40453.19000,0,40453.19000,0,40453.19000,0
40453.20000,0,40453.20000,0,40453.20000,0,40453.20000,0
40453.21000,0,40453.21000,0,40453.21000,0,40453.21000,0
40453.22000,0,40453.22000,0,40453.22000,0,40453.22000,0
40453.23000,0,40453.23000,0,40453.23000,0,40453.23000,0
40453.24000,0,40453.24000,0,40453.24000,0,40453.24000,0
40453.25000,0,40453.25000,0,40453.25000,0,40453.25000,0
40453.26000,0,40453.26000,0,40453.26000,0,40453.26000,0
40453.27000,0,40453.27000,0,40453.27000,0,40453.27000,0
40453.28000,0,40453.28000,0,40453.28000,0,40453.28000,0
40453.29000,0,40453.29000,0,40453.29000,0,40453.29000,0
40453.30000,0,40453.30000,0,40453.30000,0,40453.30000,0
40453.31000,0,40453.31000,0,40453.31000,0,40453.31000,0
40453.32000,0,40453.32000,0,40453.32000,0,40453.32000,0
40453.33000,0,40453.33000,0,40453.33000,0,40453.33000,0
40453.34000,0,40453.34000,0,40453.34000,0,40453.34000,0
40453.35000,0,40453.35000,0,40453.35000,0,40453.35000,0
40453.36000,0,40453.36000,0,40453.36000,0,40453.36000,0
40453.37000,0,40453.37000,0,40453.37000,0,40453.37000,0
40453.38000,0,40453.38000,0,40453.38000,0,40453.38000,0
40453.39000,0,40453.39000,0,40453.39000,0,40453.39000,0
40453.40000,0,40453.40000,0,40453.40000,0,40453.40000,0
40453.41000,0,40453.41000,0,40453.41000,0,40453.41000,0
40453.42000,0,40453.42000,0,40453.42000,0,40453.42000,0
40453.43000,0,40453.43000,0,40453.43000,0,40453.43000,0
40453.44000,0,40453.44000,0,40453.44000,0,40453.44000,0
40453.45000,0,40453.45000,0,40453.45000,0,40453.45000,0
40453.46000,0,40453.46000,0,40453.46000,0,40453.46000,0
40453.47000,0,40453.47000,0,40453.47000,0,40453.47000,0
40453.48000,0,40453.48000,0,40453.48000,0,40453.48000,0
40453.49000,0,40453.49000,0,40453.49000,0,40453.49000,0
40453.50000,0,40453.50000,0,40453.50000,0,40453.50000,0
40453.51000,0,40453.51000,0,40453.51000,0,40453.51000,0
40453.52000,0,40453.52000,0,40453.52000,0,40453.52000,0
40453.53000,0,40453.53000,0,40453.53000,0,40453.53000,0
40453.54000,0,40453.54000,0,40453.54000,0,40453.54000,0
40453.55000,0,40453.55000,0,40453.55000,0,40453.55000,0
40453.56000,0,40453.56000,0,40453.56000,0,40453.56000,0
40453.57000,0,40453.57000,0,40453.57000,0,40453.57000,0
40453.58000,0,40453.58000,0,40453.58000,0,40453.58000,0
40453.59000,0,40453.59000,0,40453.59000,0,40453.59000,0
40453.60000,0,40453.60000,0,40453.60000,0,40453.60000,0
40453.61000,0,40453.61000,0,40453.61000,0,40453.61000,0
40453.62000,0,40453.62000,0,40453.62000,0,40453.62000,0
40453.63000,0,40453.63000,0,40453.63000,0,40453.63000,0
40453.64000,0,40453.64000,0,40453.64000,0,40453.64000,0
40453.65000,0,40453.65000,0,40453.65000,0,40453.65000,0
40453.66000,0,40453.66000,0,40453.66000,0,40453.66000,0
40453.67000,0,40453.67000,0,40453.67000,0,40453.67000,0
40453.68000,0,40453.68000,0,40453.68000,0,40453.68000,0
40453.69000,0,40453.69000,0,40453.69000,0,40453.69000,0
40453.70000,0,40453.70000,0,40453.70000,0,40453.70000,0
40453.71000,0,40453.71000,0,40453.71000,0,40453.71000,0
40453.72000,0,40453.72000,0,40453.72000,0,40453.72000,0
40453.73000,0,40453.73000,0,40453.73000,0,40453.73000,0
40453.74000,0,40453.74000,0,40453.74000,0,40453.74000,0
40453.75000,0,40453.75000,0,40453.75000,0,40453.75000,0
40453.76000,0,40453.76000,0,40453.76000,0,40453.76000,0
40453.77000,0,40453.77000,0,40453.77000,0,40453.77000,0
40453.78000,0,40453.78000,0,40453.78000,0,40453.78000,0
40453.79000,0,40453.79000,0,40453.79000,0,40453.79000,0
40453.80000,0,40453.80000,0,40453.80000,0,40453.80000,0
40453.81000,0,40453.81000,0,40453.81000,0,40453.81000,0
40453.82000,0,40453.82000,0,40453.82000,0,40453.82000,0
40453.83000,0,40453.83000,0,40453.83000,0,40453.83000,0
40453.84000,0,40453.84000,0,40453.84000,0,40453.84000,0
40453.85000,0,40453.85000,0,40453.85000,0,40453.85000,0
40453.86000,0,40453.86000,0,40453.86000,0,40453.86000,0
40453.87000,0,40453.87000,0,40453.87000,0,40453.87000,0
40453.88000,0,40453.88000,0,40453.88000,0,40453.88000,0
40453.89000,0,40453.89000,0,40453.89000,0,40453.89000,0
40453.90000,0,40453.90000,0,40453.90000,0,40453.90000,0
40453.91000,0,40453.91000,0,40453.91000,0,40453.91000,0
40453.92000,0,40453.92000,0,40453.92000,0,40453.92000,0
40453.93000,0,40453.93000,0,40453.93000,0,40453.93000,0
40453.94000,0,40453.94000,0,40453.94000,0,40453.94000,0
40453.95000,0,40453.95000,0,40453.95000,0,40453.95000,0
40453.96000,0,40453.96000,0,40453.96000,0,40453.96000,0
40453.97000,0,40453.97000,0,40453.97000,0,40453.97000,0
40453.98000,0,40453.98000,0,40453.98000,0,40453.98000,0
40453.99000,0,40453.99000,0,40453.99000,0,40453.99000,0
40454.00000,0,40454.00000,0,40454.00000,0,40454.00000,0
40454.01000,0,40454.01000,0,40454.01000,0,40454.01000,0
40454.02000,0,40454.02000,0,40454.02000,0,40454.02000,0
40454.03000,0,40454.03000,0,40454.03000,0,40454.03000,0
40454.04000,0,40454.04000,0,40454.04000,0,40454.04000,0
40454.05000,0,40454.05000,0,40454.05000,0,40454.05000,0
40454.06000,0,40454.06000,0,40454.06000,0,40454.06000,0
40454.07000,0,40454.07000,0,40454.07000,0,40454.07000,0
40454.08000,0,40454.08000,0,40454.08000,0,40454.08000,0
40454.09000,0,40454.09000,0,40454.09000,0,40454.09000,0
40454.10000,0,40454.10000,0,40454.10000,0,40454.10000,0
40454.11000,0,40454.11000,0,40454.11000,0,40454.11000,0
40454.12000,0,40454.12000,0,40454.12000,0,40454.12000,0
40454.13000,0,40454.13000,0,40454.13000,0,40454.13000,0
40454.14000,0,40454.14000,0,40454.14000,0,40454.14000,0
40454.15000,0,40454.15000,0,40454.15000,0,40454.15000,0
40454.16000,0,40454.16000,0,40454.16000,0,40454.16000,0
40454.17000,0,40454.17000,0,40454.17000,0,40454.17000,0
40454.18000,0,40454.18000,0,40454.18000,0,40454.18000,0
40454.19000,0,40454.19000,0,40454.19000,0,40454.19000,0
40454.20000,0,40454.20000,0,40454.20000,0,40454.20000,0
40454.21000,0,40454.21000,0,40454.21000,0,40454.21000,0
40454.22000,0,40454.22000,0,40454.22000,0,40454.22000,0
40454.23000,0,40454.23000,0,40454.23000,0,40454.23000,0
40454.24000,0,40454.24000,0,40454.24000,0,40454.24000,0
40454.25000,0,40454.25000,0,40454.25000,0,40454.25000,0
40454.26000,0,40454.26000,0,40454.26000,0,40454.26000,0
40454.27000,0,40454.27000,0,40454.27000,0,40454.27000,0
40454.28000,0,40454.28000,0,40454.28000,0,40454.28000,0
40454.29000,0,40454.29000,0,40454.29000,0,40454.29000,0
40454.30000,0,40454.30000,0,40454.30000,0,40454.30000,0
40454.31000,0,40454.31000,0,40454.31000,0,40454.31000,0
40454.32000,0,40454.32000,0,40454.32000,0,40454.32000,0
40454.33000,0,40454.33000,0,40454.33000,0,40454.33000,0
40454.34000,0,40454.34000,0,40454.34000,0,40454.34000,0
40454.35000,0,40454.35000,0,40454.35000,0,40454.35000,0
40454.36000,0,40454.36000,0,40454.36000,0,40454.36000,0
40454.37000,0,40454.37000,0,40454.37000,0,40454.37000,0
40454.38000,0,40454.38000,0,40454.38000,0,40454.38000,0
40454.39000,0,40454.39000,0,40454.39000,0,40454.39000,0
40454.40000,0,40454.40000,0,40454.40000,0,40454.40000,0
40454.41000,0,40454.41000,0,40454.41000,0,40454.41000,0
40454.42000,0,40454.42000,0,40454.42000,0,40454.42000,0
